year,month,day,hour,PARps
2015,10,16,10,113.727081
2015,10,16,11,136.363558
2015,10,16,12,125.705715
2015,10,16,13,103.761866
2015,10,16,14,89.2263794
2015,10,16,15,65.4466254
2015,10,16,16,32.5333212
2015,10,16,17,6.85345489
2015,10,16,18,0.00517698
2015,10,16,19,0
2015,10,16,20,0
2015,10,16,21,0
2015,10,16,22,0
2015,10,16,23,0
2015,10,17,0,0
2015,10,17,1,0
2015,10,17,2,0
2015,10,17,3,0
2015,10,17,4,0
2015,10,17,5,0.03591913
2015,10,17,6,19.542567
2015,10,17,7,96.3754318
2015,10,17,8,113.275607
2015,10,17,9,94.8237048
2015,10,17,10,109.697203
2015,10,17,11,130.268699
2015,10,17,12,119.215761
2015,10,17,13,103.044504
2015,10,17,14,88.2707266
2015,10,17,15,62.3084593
2015,10,17,16,30.3423943
2015,10,17,17,6.19689518
2015,10,17,18,0.005234
2015,10,17,19,0
2015,10,17,20,0
2015,10,17,21,0
2015,10,17,22,0
2015,10,17,23,0
2015,10,18,0,0
2015,10,18,1,0
2015,10,18,2,0
2015,10,18,3,0
2015,10,18,4,0
2015,10,18,5,0.0347801
2015,10,18,6,21.0452043
2015,10,18,7,96.6802491
2015,10,18,8,118.900634
2015,10,18,9,96.0076192
2015,10,18,10,115.471249
2015,10,18,11,127.527502
2015,10,18,12,122.171328
2015,10,18,13,94.7397911
2015,10,18,14,87.3041459
2015,10,18,15,61.6603823
2015,10,18,16,30.5379571
2015,10,18,17,6.29472374
2015,10,18,18,0.00551084
2015,10,18,19,0
2015,10,18,20,0
2015,10,18,21,0
2015,10,18,22,0
2015,10,18,23,0
2015,10,19,0,0
2015,10,19,1,0
2015,10,19,2,0
2015,10,19,3,0
2015,10,19,4,0
2015,10,19,5,0.04965244
2015,10,19,6,28.0968636
2015,10,19,7,137.626227
2015,10,19,8,158.399008
2015,10,19,9,129.162176
2015,10,19,10,148.524492
2015,10,19,11,175.653992
2015,10,19,12,160.149929
2015,10,19,13,138.764471
2015,10,19,14,120.761465
2015,10,19,15,84.7250456
2015,10,19,16,42.4042288
2015,10,19,17,8.53061892
2015,10,19,18,0.00681857
2015,10,19,19,0
2015,10,19,20,0
2015,10,19,21,0
2015,10,19,22,0
2015,10,19,23,0
2015,10,20,0,0
2015,10,20,1,0
2015,10,20,2,0
2015,10,20,3,0
2015,10,20,4,0
2015,10,20,5,0.06229278
2015,10,20,6,37.6564963
2015,10,20,7,181.03012
2015,10,20,8,220.956924
2015,10,20,9,168.983945
2015,10,20,10,200.532659
2015,10,20,11,239.268131
2015,10,20,12,212.544326
2015,10,20,13,182.633316
2015,10,20,14,167.65623
2015,10,20,15,112.964372
2015,10,20,16,54.321799
2015,10,20,17,11.6479688
2015,10,20,18,0.00986662
2015,10,20,19,0
2015,10,20,20,0
2015,10,20,21,0
2015,10,20,22,0
2015,10,20,23,0
2015,10,21,0,0
2015,10,21,1,0
2015,10,21,2,0
2015,10,21,3,0
2015,10,21,4,0
2015,10,21,5,0.0656842
2015,10,21,6,41.0208084
2015,10,21,7,194.759131
2015,10,21,8,226.191565
2015,10,21,9,179.364724
2015,10,21,10,211.621174
2015,10,21,11,249.213673
2015,10,21,12,227.525896
2015,10,21,13,192.532626
2015,10,21,14,170.594641
2015,10,21,15,119.004054
2015,10,21,16,61.4918594
2015,10,21,17,11.9167401
2015,10,21,18,0.01018808
2015,10,21,19,0
2015,10,21,20,0
2015,10,21,21,0
2015,10,21,22,0
2015,10,21,23,0
2015,10,22,0,0
2015,10,22,1,0
2015,10,22,2,0
2015,10,22,3,0
2015,10,22,4,0
2015,10,22,5,0.06894174
2015,10,22,6,43.4954147
2015,10,22,7,216.029664
2015,10,22,8,246.123227
2015,10,22,9,197.669316
2015,10,22,10,232.015706
2015,10,22,11,273.084637
2015,10,22,12,244.762695
2015,10,22,13,206.157766
2015,10,22,14,180.865152
2015,10,22,15,126.472224
2015,10,22,16,63.2053328
2015,10,22,17,12.6458086
2015,10,22,18,0.01075846
2015,10,22,19,0
2015,10,22,20,0
2015,10,22,21,0
2015,10,22,22,0
2015,10,22,23,0
2015,10,23,0,0
2015,10,23,1,0
2015,10,23,2,0
2015,10,23,3,0
2015,10,23,4,0
2015,10,23,5,0.04851454
2015,10,23,6,28.7763247
2015,10,23,7,140.08478
2015,10,23,8,162.881555
2015,10,23,9,123.270894
2015,10,23,10,148.517306
2015,10,23,11,182.078697
2015,10,23,12,158.203453
2015,10,23,13,135.809007
2015,10,23,14,119.290024
2015,10,23,15,84.0462624
2015,10,23,16,42.6645869
2015,10,23,17,8.59296927
2015,10,23,18,0.00712848
2015,10,23,19,0
2015,10,23,20,0
2015,10,23,21,0
2015,10,23,22,0
2015,10,23,23,0
2015,10,24,0,0
2015,10,24,1,0
2015,10,24,2,0
2015,10,24,3,0
2015,10,24,4,0
2015,10,24,5,0.04289734
2015,10,24,6,23.6792617
2015,10,24,7,114.975277
2015,10,24,8,133.64207
2015,10,24,9,107.54523
2015,10,24,10,124.80014
2015,10,24,11,148.26803
2015,10,24,12,135.076608
2015,10,24,13,111.357237
2015,10,24,14,99.5698257
2015,10,24,15,69.7650546
2015,10,24,16,34.1130791
2015,10,24,17,7.17060458
2015,10,24,18,0.00572549
2015,10,24,19,0
2015,10,24,20,0
2015,10,24,21,0
2015,10,24,22,0
2015,10,24,23,0
2015,10,25,0,0
2015,10,25,1,0
2015,10,25,2,0
2015,10,25,3,0
2015,10,25,4,0
2015,10,25,5,0.03967209
2015,10,25,6,22.4562093
2015,10,25,7,116.330913
2015,10,25,8,140.836712
2015,10,25,9,110.429158
2015,10,25,10,133.222919
2015,10,25,11,152.332729
2015,10,25,12,136.163409
2015,10,25,13,119.457297
2015,10,25,14,101.531329
2015,10,25,15,73.2779615
2015,10,25,16,37.4152258
2015,10,25,17,7.28597908
2015,10,25,18,0.00597405
2015,10,25,19,0
2015,10,25,20,0
2015,10,25,21,0
2015,10,25,22,0
2015,10,25,23,0
2015,10,26,0,0
2015,10,26,1,0
2015,10,26,2,0
2015,10,26,3,0
2015,10,26,4,0
2015,10,26,5,0.04807244
2015,10,26,6,30.4102904
2015,10,26,7,138.401207
2015,10,26,8,175.824101
2015,10,26,9,139.318419
2015,10,26,10,162.99359
2015,10,26,11,196.889995
2015,10,26,12,179.220074
2015,10,26,13,148.308041
2015,10,26,14,127.13467
2015,10,26,15,89.4114987
2015,10,26,16,47.8846301
2015,10,26,17,9.3889747
2015,10,26,18,0.00772693
2015,10,26,19,0
2015,10,26,20,0
2015,10,26,21,0
2015,10,26,22,0
2015,10,26,23,0
2015,10,27,0,0
2015,10,27,1,0
2015,10,27,2,0
2015,10,27,3,0
2015,10,27,4,0
2015,10,27,5,0.05019423
2015,10,27,6,29.3644232
2015,10,27,7,127.926781
2015,10,27,8,152.267672
2015,10,27,9,128.738346
2015,10,27,10,152.364327
2015,10,27,11,176.719126
2015,10,27,12,157.699869
2015,10,27,13,139.254111
2015,10,27,14,120.458683
2015,10,27,15,86.288541
2015,10,27,16,43.7382013
2015,10,27,17,8.57804101
2015,10,27,18,0.00693371
2015,10,27,19,0
2015,10,27,20,0
2015,10,27,21,0
2015,10,27,22,0
2015,10,27,23,0
2015,10,28,0,0
2015,10,28,1,0
2015,10,28,2,0
2015,10,28,3,0
2015,10,28,4,0
2015,10,28,5,0.03720425
2015,10,28,6,21.6335381
2015,10,28,7,97.5590052
2015,10,28,8,118.600626
2015,10,28,9,93.9755024
2015,10,28,10,108.514928
2015,10,28,11,127.723641
2015,10,28,12,115.511629
2015,10,28,13,96.1078779
2015,10,28,14,88.3952913
2015,10,28,15,60.7443751
2015,10,28,16,31.0235135
2015,10,28,17,6.05905971
2015,10,28,18,0.00501052
2015,10,28,19,0
2015,10,28,20,0
2015,10,28,21,0
2015,10,28,22,0
2015,10,28,23,0
2015,10,29,0,0
2015,10,29,1,0
2015,10,29,2,0
2015,10,29,3,0
2015,10,29,4,0
2015,10,29,5,0.0745497
2015,10,29,6,42.8883449
2015,10,29,7,206.307196
2015,10,29,8,238.967442
2015,10,29,9,191.34628
2015,10,29,10,228.809933
2015,10,29,11,274.918838
2015,10,29,12,242.657133
2015,10,29,13,195.925205
2015,10,29,14,185.052613
2015,10,29,15,126.973612
2015,10,29,16,66.75962
2015,10,29,17,13.4030365
2015,10,29,18,0.01117691
2015,10,29,19,0
2015,10,29,20,0
2015,10,29,21,0
2015,10,29,22,0
2015,10,29,23,0
2015,10,30,0,0
2015,10,30,1,0
2015,10,30,2,0
2015,10,30,3,0
2015,10,30,4,0
2015,10,30,5,0.06708468
2015,10,30,6,35.2055739
2015,10,30,7,168.755376
2015,10,30,8,217.380373
2015,10,30,9,168.741782
2015,10,30,10,199.944593
2015,10,30,11,230.175235
2015,10,30,12,214.343833
2015,10,30,13,177.933214
2015,10,30,14,160.588282
2015,10,30,15,112.589745
2015,10,30,16,54.1719832
2015,10,30,17,11.4985018
2015,10,30,18,0.01040802
2015,10,30,19,0
2015,10,30,20,0
2015,10,30,21,0
2015,10,30,22,0
2015,10,30,23,0
2015,10,31,0,0
2015,10,31,1,0
2015,10,31,2,0
2015,10,31,3,0
2015,10,31,4,0
2015,10,31,5,0.08888047
2015,10,31,6,54.3792271
2015,10,31,7,256.537023
2015,10,31,8,305.292844
2015,10,31,9,234.300814
2015,10,31,10,275.233201
2015,10,31,11,327.869995
2015,10,31,12,302.817439
2015,10,31,13,261.689307
2015,10,31,14,221.482373
2015,10,31,15,157.624276
2015,10,31,16,80.6920873
2015,10,31,17,16.983432
2015,10,31,18,0.01237495
2015,10,31,19,0
2015,10,31,20,0
2015,10,31,21,0
2015,10,31,22,0
2015,10,31,23,0
2015,11,1,0,0
2015,11,1,1,0
2015,11,1,2,0
2015,11,1,3,0
2015,11,1,4,0
2015,11,1,5,0
2015,11,1,6,2.16452598
2015,11,1,7,32.7960743
2015,11,1,8,100.191291
2015,11,1,9,153.826997
2015,11,1,10,132.745255
2015,11,1,11,150.486833
2015,11,1,12,171.469125
2015,11,1,13,92.2293724
2015,11,1,14,74.1186833
2015,11,1,15,49.5048547
2015,11,1,16,13.1673839
2015,11,1,17,0.24231932
2015,11,1,18,0
2015,11,1,19,0
2015,11,1,20,0
2015,11,1,21,0
2015,11,1,22,0
2015,11,1,23,0
2015,11,2,0,0
2015,11,2,1,0
2015,11,2,2,0
2015,11,2,3,0
2015,11,2,4,0
2015,11,2,5,0
2015,11,2,6,3.63224073
2015,11,2,7,54.1962751
2015,11,2,8,170.331134
2015,11,2,9,256.163872
2015,11,2,10,215.519757
2015,11,2,11,258.719322
2015,11,2,12,280.651295
2015,11,2,13,157.816888
2015,11,2,14,124.712429
2015,11,2,15,85.8158012
2015,11,2,16,23.7870197
2015,11,2,17,0.37474303
2015,11,2,18,0
2015,11,2,19,0
2015,11,2,20,0
2015,11,2,21,0
2015,11,2,22,0
2015,11,2,23,0
2015,11,3,0,0
2015,11,3,1,0
2015,11,3,2,0
2015,11,3,3,0
2015,11,3,4,0
2015,11,3,5,0
2015,11,3,6,8.46822028
2015,11,3,7,126.96562
2015,11,3,8,392.885442
2015,11,3,9,565.1324
2015,11,3,10,496.088681
2015,11,3,11,571.544802
2015,11,3,12,629.267211
2015,11,3,13,356.598108
2015,11,3,14,277.864622
2015,11,3,15,183.444508
2015,11,3,16,49.2108013
2015,11,3,17,0.96619475
2015,11,3,18,0
2015,11,3,19,0
2015,11,3,20,0
2015,11,3,21,0
2015,11,3,22,0
2015,11,3,23,0
2015,11,4,0,0
2015,11,4,1,0
2015,11,4,2,0
2015,11,4,3,0
2015,11,4,4,0
2015,11,4,5,0
2015,11,4,6,7.51287656
2015,11,4,7,112.282124
2015,11,4,8,348.877229
2015,11,4,9,512.984254
2015,11,4,10,457.338342
2015,11,4,11,516.131787
2015,11,4,12,581.656141
2015,11,4,13,328.152488
2015,11,4,14,271.657933
2015,11,4,15,159.535715
2015,11,4,16,47.8860329
2015,11,4,17,0.79866396
2015,11,4,18,0
2015,11,4,19,0
2015,11,4,20,0
2015,11,4,21,0
2015,11,4,22,0
2015,11,4,23,0
2015,11,5,0,0
2015,11,5,1,0
2015,11,5,2,0
2015,11,5,3,0
2015,11,5,4,0
2015,11,5,5,0
2015,11,5,6,1.94422274
2015,11,5,7,28.2157151
2015,11,5,8,96.1783777
2015,11,5,9,136.663023
2015,11,5,10,116.403692
2015,11,5,11,137.802818
2015,11,5,12,150.819428
2015,11,5,13,81.8017718
2015,11,5,14,70.9211636
2015,11,5,15,46.4547644
2015,11,5,16,12.9030991
2015,11,5,17,0.21900985
2015,11,5,18,0
2015,11,5,19,0
2015,11,5,20,0
2015,11,5,21,0
2015,11,5,22,0
2015,11,5,23,0
2015,11,6,0,0
2015,11,6,1,0
2015,11,6,2,0
2015,11,6,3,0
2015,11,6,4,0
2015,11,6,5,0
2015,11,6,6,2.62131711
2015,11,6,7,38.6244076
2015,11,6,8,123.66508
2015,11,6,9,178.137261
2015,11,6,10,158.738501
2015,11,6,11,182.996903
2015,11,6,12,204.687915
2015,11,6,13,114.369103
2015,11,6,14,94.2844038
2015,11,6,15,57.8996448
2015,11,6,16,16.5562428
2015,11,6,17,0.28882435
2015,11,6,18,0
2015,11,6,19,0
2015,11,6,20,0
2015,11,6,21,0
2015,11,6,22,0
2015,11,6,23,0
2015,11,7,0,0
2015,11,7,1,0
2015,11,7,2,0
2015,11,7,3,0
2015,11,7,4,0
2015,11,7,5,0
2015,11,7,6,2.40940028
2015,11,7,7,36.6765702
2015,11,7,8,111.410276
2015,11,7,9,154.027751
2015,11,7,10,141.511909
2015,11,7,11,164.652033
2015,11,7,12,180.985842
2015,11,7,13,101.212427
2015,11,7,14,81.7889591
2015,11,7,15,51.1085556
2015,11,7,16,14.9314211
2015,11,7,17,0.27357517
2015,11,7,18,0
2015,11,7,19,0
2015,11,7,20,0
2015,11,7,21,0
2015,11,7,22,0
2015,11,7,23,0
2015,11,8,0,0
2015,11,8,1,0
2015,11,8,2,0
2015,11,8,3,0
2015,11,8,4,0
2015,11,8,5,0
2015,11,8,6,3.82038746
2015,11,8,7,56.4996605
2015,11,8,8,178.084544
2015,11,8,9,258.436687
2015,11,8,10,229.791824
2015,11,8,11,262.558941
2015,11,8,12,294.083529
2015,11,8,13,168.564636
2015,11,8,14,138.10408
2015,11,8,15,85.3210404
2015,11,8,16,25.272542
2015,11,8,17,0.44179766
2015,11,8,18,0
2015,11,8,19,0
2015,11,8,20,0
2015,11,8,21,0
2015,11,8,22,0
2015,11,8,23,0
2015,11,9,0,0
2015,11,9,1,0
2015,11,9,2,0
2015,11,9,3,0
2015,11,9,4,0
2015,11,9,5,0
2015,11,9,6,1.48187213
2015,11,9,7,23.7936049
2015,11,9,8,69.5702665
2015,11,9,9,101.907334
2015,11,9,10,97.6761531
2015,11,9,11,108.700838
2015,11,9,12,119.003766
2015,11,9,13,67.5655859
2015,11,9,14,55.7966072
2015,11,9,15,33.7509144
2015,11,9,16,9.32137313
2015,11,9,17,0.17955807
2015,11,9,18,0
2015,11,9,19,0
2015,11,9,20,0
2015,11,9,21,0
2015,11,9,22,0
2015,11,9,23,0
2015,11,10,0,0
2015,11,10,1,0
2015,11,10,2,0
2015,11,10,3,0
2015,11,10,4,0
2015,11,10,5,0
2015,11,10,6,1.6626117
2015,11,10,7,25.1730641
2015,11,10,8,78.0309185
2015,11,10,9,118.204126
2015,11,10,10,100.448719
2015,11,10,11,117.351421
2015,11,10,12,131.989591
2015,11,10,13,72.7352211
2015,11,10,14,60.4778031
2015,11,10,15,38.4629123
2015,11,10,16,10.3790812
2015,11,10,17,0.19451057
2015,11,10,18,0
2015,11,10,19,0
2015,11,10,20,0
2015,11,10,21,0
2015,11,10,22,0
2015,11,10,23,0
2015,11,11,0,0
2015,11,11,1,0
2015,11,11,2,0
2015,11,11,3,0
2015,11,11,4,0
2015,11,11,5,0
2015,11,11,6,2.22704191
2015,11,11,7,32.2526698
2015,11,11,8,101.669138
2015,11,11,9,149.125296
2015,11,11,10,132.986508
2015,11,11,11,150.733835
2015,11,11,12,168.098748
2015,11,11,13,94.5426488
2015,11,11,14,76.4717286
2015,11,11,15,50.3334816
2015,11,11,16,14.1546393
2015,11,11,17,0.25149403
2015,11,11,18,0
2015,11,11,19,0
2015,11,11,20,0
2015,11,11,21,0
2015,11,11,22,0
2015,11,11,23,0
2015,11,12,0,0
2015,11,12,1,0
2015,11,12,2,0
2015,11,12,3,0
2015,11,12,4,0
2015,11,12,5,0
2015,11,12,6,6.66759505
2015,11,12,7,91.7310556
2015,11,12,8,290.287281
2015,11,12,9,428.869585
2015,11,12,10,379.262839
2015,11,12,11,443.61164
2015,11,12,12,473.927464
2015,11,12,13,281.751113
2015,11,12,14,219.03387
2015,11,12,15,146.90787
2015,11,12,16,38.1049305
2015,11,12,17,0.66689622
2015,11,12,18,0
2015,11,12,19,0
2015,11,12,20,0
2015,11,12,21,0
2015,11,12,22,0
2015,11,12,23,0
2015,11,13,0,0
2015,11,13,1,0
2015,11,13,2,0
2015,11,13,3,0
2015,11,13,4,0
2015,11,13,5,0
2015,11,13,6,1.60510678
2015,11,13,7,25.9491151
2015,11,13,8,79.4006981
2015,11,13,9,112.185475
2015,11,13,10,104.562135
2015,11,13,11,116.735625
2015,11,13,12,130.879565
2015,11,13,13,72.6351168
2015,11,13,14,61.9524776
2015,11,13,15,38.3914057
2015,11,13,16,9.92673264
2015,11,13,17,0.18912593
2015,11,13,18,0
2015,11,13,19,0
2015,11,13,20,0
2015,11,13,21,0
2015,11,13,22,0
2015,11,13,23,0
2015,11,14,0,0
2015,11,14,1,0
2015,11,14,2,0
2015,11,14,3,0
2015,11,14,4,0
2015,11,14,5,0
2015,11,14,6,3.23036019
2015,11,14,7,50.0934509
2015,11,14,8,151.550156
2015,11,14,9,231.328224
2015,11,14,10,197.30922
2015,11,14,11,219.696648
2015,11,14,12,243.767004
2015,11,14,13,141.287293
2015,11,14,14,113.247352
2015,11,14,15,72.2466097
2015,11,14,16,20.8846536
2015,11,14,17,0.36668228
2015,11,14,18,0
2015,11,14,19,0
2015,11,14,20,0
2015,11,14,21,0
2015,11,14,22,0
2015,11,14,23,0
2015,11,15,0,0
2015,11,15,1,0
2015,11,15,2,0
2015,11,15,3,0
2015,11,15,4,0
2015,11,15,5,0
2015,11,15,6,7.00063458
2015,11,15,7,111.329245
2015,11,15,8,313.637629
2015,11,15,9,501.244629
2015,11,15,10,429.430594
2015,11,15,11,485.698004
2015,11,15,12,549.089637
2015,11,15,13,303.939039
2015,11,15,14,249.874159
2015,11,15,15,150.647579
2015,11,15,16,46.2656669
2015,11,15,17,0.78308644
2015,11,15,18,0
2015,11,15,19,0
2015,11,15,20,0
2015,11,15,21,0
2015,11,15,22,0
2015,11,15,23,0
2015,11,16,0,0
2015,11,16,1,0
2015,11,16,2,0
2015,11,16,3,0
2015,11,16,4,0
2015,11,16,5,0
2015,11,16,6,5.01819035
2015,11,16,7,78.5298388
2015,11,16,8,241.208378
2015,11,16,9,360.497952
2015,11,16,10,310.538315
2015,11,16,11,369.23782
2015,11,16,12,411.22874
2015,11,16,13,227.087933
2015,11,16,14,184.938547
2015,11,16,15,124.632048
2015,11,16,16,32.056524
2015,11,16,17,0.60730828
2015,11,16,18,0
2015,11,16,19,0
2015,11,16,20,0
2015,11,16,21,0
2015,11,16,22,0
2015,11,16,23,0
2015,11,17,0,0
2015,11,17,1,0
2015,11,17,2,0
2015,11,17,3,0
2015,11,17,4,0
2015,11,17,5,0
2015,11,17,6,2.07386064
2015,11,17,7,33.5655426
2015,11,17,8,107.471621
2015,11,17,9,144.081539
2015,11,17,10,139.865491
2015,11,17,11,153.836722
2015,11,17,12,172.797336
2015,11,17,13,98.9631264
2015,11,17,14,78.7585549
2015,11,17,15,50.1693827
2015,11,17,16,14.3747021
2015,11,17,17,0.27101913
2015,11,17,18,0
2015,11,17,19,0
2015,11,17,20,0
2015,11,17,21,0
2015,11,17,22,0
2015,11,17,23,0
2015,11,18,0,0
2015,11,18,1,0
2015,11,18,2,0
2015,11,18,3,0
2015,11,18,4,0
2015,11,18,5,0
2015,11,18,6,2.13961709
2015,11,18,7,34.0619231
2015,11,18,8,106.529842
2015,11,18,9,151.149902
2015,11,18,10,133.143256
2015,11,18,11,153.317135
2015,11,18,12,170.795967
2015,11,18,13,100.142542
2015,11,18,14,76.5636461
2015,11,18,15,49.3639475
2015,11,18,16,15.1087437
2015,11,18,17,0.2853012
2015,11,18,18,0
2015,11,18,19,0
2015,11,18,20,0
2015,11,18,21,0
2015,11,18,22,0
2015,11,18,23,0
2015,11,19,0,0
2015,11,19,1,0
2015,11,19,2,0
2015,11,19,3,0
2015,11,19,4,0
2015,11,19,5,0
2015,11,19,6,1.05240859
2015,11,19,7,16.257843
2015,11,19,8,50.4698604
2015,11,19,9,76.1369457
2015,11,19,10,66.0392502
2015,11,19,11,77.4346869
2015,11,19,12,84.3576913
2015,11,19,13,47.7083753
2015,11,19,14,38.7406614
2015,11,19,15,25.5322504
2015,11,19,16,7.17878561
2015,11,19,17,0.12762428
2015,11,19,18,0
2015,11,19,19,0
2015,11,19,20,0
2015,11,19,21,0
2015,11,19,22,0
2015,11,19,23,0
2015,11,20,0,0
2015,11,20,1,0
2015,11,20,2,0
2015,11,20,3,0
2015,11,20,4,0
2015,11,20,5,0
2015,11,20,6,4.43394233
2015,11,20,7,67.3610537
2015,11,20,8,211.923128
2015,11,20,9,310.179371
2015,11,20,10,269.439465
2015,11,20,11,309.371655
2015,11,20,12,342.970168
2015,11,20,13,198.015855
2015,11,20,14,159.050846
2015,11,20,15,97.4443972
2015,11,20,16,27.9883742
2015,11,20,17,0.52401601
2015,11,20,18,0
2015,11,20,19,0
2015,11,20,20,0
2015,11,20,21,0
2015,11,20,22,0
2015,11,20,23,0
2015,11,21,0,0
2015,11,21,1,0
2015,11,21,2,0
2015,11,21,3,0
2015,11,21,4,0
2015,11,21,5,0
2015,11,21,6,3.38731851
2015,11,21,7,48.9589884
2015,11,21,8,153.254784
2015,11,21,9,222.892055
2015,11,21,10,198.007252
2015,11,21,11,222.181231
2015,11,21,12,253.05889
2015,11,21,13,149.82296
2015,11,21,14,118.724643
2015,11,21,15,73.930111
2015,11,21,16,21.1130197
2015,11,21,17,0.42470789
2015,11,21,18,0
2015,11,21,19,0
2015,11,21,20,0
2015,11,21,21,0
2015,11,21,22,0
2015,11,21,23,0
2015,11,22,0,0
2015,11,22,1,0
2015,11,22,2,0
2015,11,22,3,0
2015,11,22,4,0
2015,11,22,5,0
2015,11,22,6,1.58928078
2015,11,22,7,24.7580201
2015,11,22,8,77.893002
2015,11,22,9,119.434159
2015,11,22,10,100.930092
2015,11,22,11,114.520248
2015,11,22,12,128.570597
2015,11,22,13,71.0571184
2015,11,22,14,58.8284106
2015,11,22,15,37.7700296
2015,11,22,16,10.3498841
2015,11,22,17,0.20384609
2015,11,22,18,0
2015,11,22,19,0
2015,11,22,20,0
2015,11,22,21,0
2015,11,22,22,0
2015,11,22,23,0
2015,11,23,0,0
2015,11,23,1,0
2015,11,23,2,0
2015,11,23,3,0
2015,11,23,4,0
2015,11,23,5,0
2015,11,23,6,1.53200047
2015,11,23,7,23.1180205
2015,11,23,8,73.0701831
2015,11,23,9,103.828427
2015,11,23,10,93.9429741
2015,11,23,11,108.746974
2015,11,23,12,118.393789
2015,11,23,13,67.1396465
2015,11,23,14,56.7270907
2015,11,23,15,34.6976013
2015,11,23,16,9.56595318
2015,11,23,17,0.16634159
2015,11,23,18,0
2015,11,23,19,0
2015,11,23,20,0
2015,11,23,21,0
2015,11,23,22,0
2015,11,23,23,0
2015,11,24,0,0
2015,11,24,1,0
2015,11,24,2,0
2015,11,24,3,0
2015,11,24,4,0
2015,11,24,5,0
2015,11,24,6,2.80835112
2015,11,24,7,45.400983
2015,11,24,8,139.736056
2015,11,24,9,213.546737
2015,11,24,10,184.392797
2015,11,24,11,208.418143
2015,11,24,12,237.08328
2015,11,24,13,132.33946
2015,11,24,14,103.126421
2015,11,24,15,69.1119438
2015,11,24,16,19.5435055
2015,11,24,17,0.37737472
2015,11,24,18,0
2015,11,24,19,0
2015,11,24,20,0
2015,11,24,21,0
2015,11,24,22,0
2015,11,24,23,0
2015,11,25,0,0
2015,11,25,1,0
2015,11,25,2,0
2015,11,25,3,0
2015,11,25,4,0
2015,11,25,5,0
2015,11,25,6,3.18942795
2015,11,25,7,52.0211721
2015,11,25,8,154.661395
2015,11,25,9,227.698748
2015,11,25,10,209.033017
2015,11,25,11,239.118232
2015,11,25,12,265.651422
2015,11,25,13,147.435172
2015,11,25,14,118.648519
2015,11,25,15,74.0513832
2015,11,25,16,21.5839548
2015,11,25,17,0.42455615
2015,11,25,18,0
2015,11,25,19,0
2015,11,25,20,0
2015,11,25,21,0
2015,11,25,22,0
2015,11,25,23,0
2015,11,26,0,0
2015,11,26,1,0
2015,11,26,2,0
2015,11,26,3,0
2015,11,26,4,0
2015,11,26,5,0
2015,11,26,6,4.71333039
2015,11,26,7,68.7369682
2015,11,26,8,224.621622
2015,11,26,9,326.69462
2015,11,26,10,294.210651
2015,11,26,11,332.252092
2015,11,26,12,367.620253
2015,11,26,13,200.779546
2015,11,26,14,170.045136
2015,11,26,15,100.914676
2015,11,26,16,29.0121184
2015,11,26,17,0.54340577
2015,11,26,18,0
2015,11,26,19,0
2015,11,26,20,0
2015,11,26,21,0
2015,11,26,22,0
2015,11,26,23,0
2015,11,27,0,0
2015,11,27,1,0
2015,11,27,2,0
2015,11,27,3,0
2015,11,27,4,0
2015,11,27,5,0
2015,11,27,6,4.94031185
2015,11,27,7,71.578234
2015,11,27,8,216.427763
2015,11,27,9,330.473855
2015,11,27,10,289.869987
2015,11,27,11,337.259305
2015,11,27,12,365.712622
2015,11,27,13,211.56659
2015,11,27,14,168.59156
2015,11,27,15,109.219717
2015,11,27,16,29.99019
2015,11,27,17,0.52268639
2015,11,27,18,0
2015,11,27,19,0
2015,11,27,20,0
2015,11,27,21,0
2015,11,27,22,0
2015,11,27,23,0
2015,11,28,0,0
2015,11,28,1,0
2015,11,28,2,0
2015,11,28,3,0
2015,11,28,4,0
2015,11,28,5,0
2015,11,28,6,2.33799416
2015,11,28,7,36.7661631
2015,11,28,8,105.393586
2015,11,28,9,157.234026
2015,11,28,10,140.351243
2015,11,28,11,162.110557
2015,11,28,12,175.989061
2015,11,28,13,102.159572
2015,11,28,14,80.2682254
2015,11,28,15,52.390005
2015,11,28,16,14.1197893
2015,11,28,17,0.26283265
2015,11,28,18,0
2015,11,28,19,0
2015,11,28,20,0
2015,11,28,21,0
2015,11,28,22,0
2015,11,28,23,0
2015,11,29,0,0
2015,11,29,1,0
2015,11,29,2,0
2015,11,29,3,0
2015,11,29,4,0
2015,11,29,5,0
2015,11,29,6,1.43087439
2015,11,29,7,23.5486038
2015,11,29,8,68.9315688
2015,11,29,9,104.864579
2015,11,29,10,92.8514962
2015,11,29,11,105.468585
2015,11,29,12,117.154487
2015,11,29,13,68.752315
2015,11,29,14,55.4750969
2015,11,29,15,34.7069328
2015,11,29,16,10.2840737
2015,11,29,17,0.18087563
2015,11,29,18,0
2015,11,29,19,0
2015,11,29,20,0
2015,11,29,21,0
2015,11,29,22,0
2015,11,29,23,0
2015,11,30,0,0
2015,11,30,1,0
2015,11,30,2,0
2015,11,30,3,0
2015,11,30,4,0
2015,11,30,5,0
2015,11,30,6,0.50028923
2015,11,30,7,7.82492095
2015,11,30,8,23.981835
2015,11,30,9,35.3336222
2015,11,30,10,32.9080349
2015,11,30,11,36.630555
2015,11,30,12,40.5046365
2015,11,30,13,23.2511886
2015,11,30,14,19.4523828
2015,11,30,15,11.4467519
2015,11,30,16,3.33788744
2015,11,30,17,0.06186843
2015,11,30,18,0
