year,month,day,flow
2017,7,16,1.68794024
2017,7,17,2.81420052
2017,7,18,19.8228164
2017,7,19,2.97062556
2017,7,20,1.75051026
2017,7,21,1.61494189
2017,7,22,1.87565029
2017,7,23,2.47006544
2017,7,24,7.1315316
2017,7,25,2.1676437
2017,7,26,1.62537023
2017,7,27,1.92779197
2017,7,28,12.2101312
2017,7,29,21.9084836
2017,7,30,1.96950531
2017,7,31,1.57322855
2017,8,1,3.70060908
2017,8,2,1.54194354
2017,8,3,1.61494189
2017,8,4,2.01121866
2017,8,5,2.20935704
2017,8,6,1.5315152
2017,8,7,3.59632572
2017,8,8,1.76093859
2017,8,9,1.47937352
2017,8,10,1.43766018
2017,8,11,1.78179527
2017,8,12,39.9495048
2017,8,13,4.52444762
2017,8,14,1.88607863
2017,8,15,25.0369844
2017,8,16,2.43878043
2017,8,17,1.78179527
2017,8,18,8.96691872
2017,8,19,3.07490892
2017,8,20,2.32406873
2017,8,21,1.57322855
2017,8,22,2.052932
2017,8,23,5.62985122
2017,8,24,1.52108687
2017,8,25,1.93822031
2017,8,26,1.47937352
2017,8,27,1.45851685
2017,8,28,1.46894519
2017,8,29,8.57064196
2017,8,30,1.95907698
2017,8,31,1.51065853
2017,9,1,1.48980186
2017,9,2,12.8358314
2017,9,3,1.95907698
2017,9,4,1.57322855
2017,9,5,17.4242992
2017,9,6,10.3643157
2017,9,7,2.63691881
2017,9,8,1.46894519
2017,9,9,1.39594684
2017,9,10,1.34380516
2017,9,11,1.32294849
2017,9,12,1.32294849
2017,9,13,1.3855185
2017,9,14,1.39594684
2017,9,15,1.34380516
2017,9,16,1.32294849
2017,9,17,1.34380516
2017,9,18,1.34380516
2017,9,19,1.32294849
2017,9,20,1.32294849
2017,9,21,1.33337682
2017,9,22,1.32294849
2017,9,23,1.30209181
2017,9,24,1.33337682
2017,9,25,1.33337682
2017,9,26,1.32294849
2017,9,27,1.30209181
2017,9,28,1.29166348
2017,9,29,1.28123514
2017,9,30,1.28123514
2017,10,1,1.28123514
2017,10,2,1.29166348
2017,10,3,1.26037847
2017,10,4,1.27080681
2017,10,5,1.28123514
2017,10,6,1.31252015
2017,10,7,1.33337682
2017,10,8,1.44808852
2017,10,9,13.3572482
2017,10,10,1.43766018
2017,10,11,1.41680351
2017,10,12,13.1486814
2017,10,13,1.40637517
2017,10,14,1.29166348
2017,10,15,1.34380516
2017,10,16,1.45851685
2017,10,17,1.3855185
2017,10,18,1.37509016
2017,10,19,1.35423349
2017,10,20,1.33337682
2017,10,21,1.31252015
2017,10,22,1.31252015
2017,10,23,1.32294849
2017,10,24,2.1676437
2017,10,25,1.45851685
2017,10,26,1.35423349
2017,10,27,1.36466183
2017,10,28,1.36466183
2017,10,29,17.5285825
2017,10,30,8.53935695
2017,10,31,1.51065853
2017,11,1,1.35423349
2017,11,2,1.35423349
2017,11,3,1.3855185
2017,11,4,1.6462269
2017,11,5,5.33785782
2017,11,6,1.66708357
2017,11,7,21.5956335
2017,11,8,2.77248718
2017,11,9,1.40637517
2017,11,10,1.51065853
2017,11,11,1.47937352
2017,11,12,1.75051026
2017,11,13,1.72965359
2017,11,14,1.48980186
2017,11,15,1.41680351
2017,11,16,1.43766018
2017,11,17,1.43766018
2017,11,18,1.40637517
2017,11,19,2.88719887
2017,11,20,1.55237188
2017,11,21,1.43766018
2017,11,22,1.45851685
2017,11,23,1.48980186
2017,11,24,1.67751191
2017,11,25,1.57322855
2017,11,26,1.74008192
2017,11,27,2.06336034
2017,11,28,2.24064205
2017,11,29,1.37509016
2017,11,30,1.46894519
2017,12,1,1.75051026
2017,12,2,1.51065853
2017,12,3,1.56280021
2017,12,4,1.84436528
2017,12,5,2.21978538
2017,12,6,2.54306379
2017,12,7,1.51065853
2017,12,8,1.48980186
2017,12,9,1.84436528
2017,12,10,2.15721536
2017,12,11,1.54194354
2017,12,12,1.60451356
2017,12,13,1.47937352
2017,12,14,1.59408522
2017,12,15,1.83393695
2017,12,16,1.9069353
2017,12,17,1.9069353
2017,12,18,1.48980186
2017,12,19,1.44808852
2017,12,20,1.44808852
2017,12,21,1.52108687
2017,12,22,1.62537023
2017,12,23,5.25443113
2017,12,24,2.96019723
2017,12,25,2.03207533
2017,12,26,1.96950531
2017,12,27,1.92779197
2017,12,28,1.86522195
2017,12,29,1.85479362
2017,12,30,1.88607863
2017,12,31,1.85479362
2018,1,12,7.36095499
2018,1,13,10.8023058
2018,1,14,2.64734715
2018,1,15,2.43878043
2018,1,16,2.38663875
2018,1,17,2.24064205
2018,1,18,2.08421701
2018,1,19,1.66708357
2018,1,20,1.69836858
2018,1,21,1.69836858
2018,1,22,1.69836858
2018,1,23,4.3158809
2018,1,24,1.85479362
2018,1,25,1.60451356
2018,1,26,1.55237188
2018,1,27,1.54194354
2018,1,28,2.29278373
2018,1,29,1.78179527
2018,1,30,1.62537023
2018,1,31,1.56280021
2018,2,1,1.5315152
2018,2,2,2.1989287
2018,2,3,1.58365688
2018,2,4,36.821004
2018,2,5,7.44438168
2018,2,6,2.87677054
2018,2,7,17.945716
2018,2,8,4.33673757
2018,2,9,2.91848388
2018,2,10,7.56952171
2018,2,11,35.5696037
2018,2,12,4.66001598
2018,2,13,3.11662227
2018,2,14,2.88719887
2018,2,15,3.04362391
2018,2,16,8.57064196
2018,2,17,3.71103741
2018,2,18,8.24736354
2018,2,19,3.91960413
2018,2,20,7.37138333
2018,2,21,2.96019723
2018,2,22,5.46299785
2018,2,23,5.70284958
2018,2,24,3.21047729
2018,2,25,14.9214985
2018,2,26,3.75275076
2018,2,27,2.96019723
2018,2,28,2.7203455
2018,3,1,10.9795876
2018,3,2,18.4671328
2018,3,3,3.34604566
2018,3,4,2.89762721
2018,3,5,2.77248718
