year,month,day,hour,temp
2015,4,3,5,12.1260204
2015,4,3,6,12.027184
2015,4,3,7,12.034466
2015,4,3,8,12.3181663
2015,4,3,9,12.9932176
2015,4,3,10,13.9220307
2015,4,3,11,14.9474768
2015,4,3,12,15.8887941
2015,4,3,13,16.7551449
2015,4,3,14,17.3705969
2015,4,3,15,17.5225347
2015,4,3,16,17.3043517
2015,4,3,17,16.558751
2015,4,3,18,15.6695421
2015,4,3,19,14.8437568
2015,4,3,20,14.2458334
2015,4,3,21,13.7707105
2015,4,3,22,13.4036726
2015,4,3,23,13.1207519
2015,4,4,0,11.5411709
2015,4,4,1,11.370739
2015,4,4,2,11.2327695
2015,4,4,3,11.1178682
2015,4,4,4,11.0203343
2015,4,4,5,10.9134334
2015,4,4,6,10.8176688
2015,4,4,7,10.8482305
2015,4,4,8,11.1022119
2015,4,4,9,11.7181256
2015,4,4,10,12.5482271
2015,4,4,11,13.4160649
2015,4,4,12,14.2831598
2015,4,4,13,15.1060203
2015,4,4,14,15.6772421
2015,4,4,15,15.8094795
2015,4,4,16,15.571207
2015,4,4,17,14.9034649
2015,4,4,18,14.1102093
2015,4,4,19,13.371128
2015,4,4,20,12.8252424
2015,4,4,21,12.4022547
2015,4,4,22,12.0588099
2015,4,4,23,11.8001777
2015,4,5,0,11.2972333
2015,4,5,1,11.1303124
2015,4,5,2,10.9945823
2015,4,5,3,10.8868903
2015,4,5,4,10.7862803
2015,4,5,5,10.6862772
2015,4,5,6,10.5833495
2015,4,5,7,10.60845
2015,4,5,8,10.8611015
2015,4,5,9,11.4542883
2015,4,5,10,12.2890158
2015,4,5,11,13.1574608
2015,4,5,12,13.9867256
2015,4,5,13,14.7879568
2015,4,5,14,15.3492914
2015,4,5,15,15.4647321
2015,4,5,16,15.2684392
2015,4,5,17,14.5673961
2015,4,5,18,13.8172146
2015,4,5,19,13.0718248
2015,4,5,20,12.5647638
2015,4,5,21,12.1411198
2015,4,5,22,11.8259484
2015,4,5,23,11.5579399
2015,4,6,0,11.1570091
2015,4,6,1,10.992431
2015,4,6,2,10.8607107
2015,4,6,3,10.7523816
2015,4,6,4,10.6558037
2015,4,6,5,10.5537929
2015,4,6,6,10.4599365
2015,4,6,7,10.4801482
2015,4,6,8,10.7282058
2015,4,6,9,11.3309882
2015,4,6,10,12.1416734
2015,4,6,11,13.0091514
2015,4,6,12,13.8455172
2015,4,6,13,14.5978339
2015,4,6,14,15.1384171
2015,4,6,15,15.2435439
2015,4,6,16,15.0691994
2015,4,6,17,14.4105786
2015,4,6,18,13.6301463
2015,4,6,19,12.9304599
2015,4,6,20,12.4034874
2015,4,6,21,11.9719397
2015,4,6,22,11.6798945
2015,4,6,23,11.4167561
2015,4,7,0,9.5590281
2015,4,7,1,9.41665957
2015,4,7,2,9.30170483
2015,4,7,3,9.20799635
2015,4,7,4,9.12718488
2015,4,7,5,9.04282621
2015,4,7,6,8.95677237
2015,4,7,7,8.96456641
2015,4,7,8,9.19094455
2015,4,7,9,9.68793095
2015,4,7,10,10.3879276
2015,4,7,11,11.1267156
2015,4,7,12,11.8459702
2015,4,7,13,12.5041751
2015,4,7,14,12.9864388
2015,4,7,15,13.0746926
2015,4,7,16,12.9122768
2015,4,7,17,12.3589139
2015,4,7,18,11.6735819
2015,4,7,19,11.0626308
2015,4,7,20,10.6277792
2015,4,7,21,10.262478
2015,4,7,22,9.99812259
2015,4,7,23,9.79219299
2015,4,8,0,9.96258114
2015,4,8,1,9.81566464
2015,4,8,2,9.69782489
2015,4,8,3,9.5949996
2015,4,8,4,9.50835139
2015,4,8,5,9.42131321
2015,4,8,6,9.34445923
2015,4,8,7,9.36324383
2015,4,8,8,9.57961341
2015,4,8,9,10.1077591
2015,4,8,10,10.8453577
2015,4,8,11,11.6172605
2015,4,8,12,12.3334043
2015,4,8,13,13.0154779
2015,4,8,14,13.5321417
2015,4,8,15,13.6292327
2015,4,8,16,13.4332813
2015,4,8,17,12.8547641
2015,4,8,18,12.1755916
2015,4,8,19,11.5384844
2015,4,8,20,11.0680296
2015,4,8,21,10.7056485
2015,4,8,22,10.4245481
2015,4,8,23,10.1971461
2015,4,9,0,10.5239525
2015,4,9,1,10.3677152
2015,4,9,2,10.2429503
2015,4,9,3,10.1360466
2015,4,9,4,10.0442248
2015,4,9,5,9.95398514
2015,4,9,6,9.86215047
2015,4,9,7,9.87049017
2015,4,9,8,10.1284294
2015,4,9,9,10.6756441
2015,4,9,10,11.448054
2015,4,9,11,12.2579223
2015,4,9,12,13.0369482
2015,4,9,13,13.7862593
2015,4,9,14,14.294041
2015,4,9,15,14.4003713
2015,4,9,16,14.1816731
2015,4,9,17,13.5872408
2015,4,9,18,12.863217
2015,4,9,19,12.1896157
2015,4,9,20,11.6681234
2015,4,9,21,11.3002329
2015,4,9,22,10.9865862
2015,4,9,23,10.7728791
2015,4,10,0,12.1858158
2015,4,10,1,12.0055706
2015,4,10,2,11.8569693
2015,4,10,3,11.7384118
2015,4,10,4,11.6281762
2015,4,10,5,11.5258767
2015,4,10,6,11.4311604
2015,4,10,7,11.4387165
2015,4,10,8,11.7206348
2015,4,10,9,12.3533718
2015,4,10,10,13.2426194
2015,4,10,11,14.1827941
2015,4,10,12,15.118142
2015,4,10,13,15.9574184
2015,4,10,14,16.5597285
2015,4,10,15,16.6962874
2015,4,10,16,16.458987
2015,4,10,17,15.7347906
2015,4,10,18,14.8839635
2015,4,10,19,14.1068529
2015,4,10,20,13.5423601
2015,4,10,21,13.0967969
2015,4,10,22,12.7484101
2015,4,10,23,12.4712274
2015,4,11,0,10.832892
2015,4,11,1,10.6731888
2015,4,11,2,10.5433358
2015,4,11,3,10.4414366
2015,4,11,4,10.3390415
2015,4,11,5,10.2418923
2015,4,11,6,10.1626777
2015,4,11,7,10.1697667
2015,4,11,8,10.4243829
2015,4,11,9,10.9881981
2015,4,11,10,11.793652
2015,4,11,11,12.6192431
2015,4,11,12,13.4306689
2015,4,11,13,14.1869301
2015,4,11,14,14.6871569
2015,4,11,15,14.8310483
2015,4,11,16,14.5961053
2015,4,11,17,13.9918081
2015,4,11,18,13.2367833
2015,4,11,19,12.5435886
2015,4,11,20,12.036806
2015,4,11,21,11.6271918
2015,4,11,22,11.3251946
2015,4,11,23,11.1060787
2015,4,12,0,9.78939565
2015,4,12,1,9.64529484
2015,4,12,2,9.53110931
2015,4,12,3,9.43265109
2015,4,12,4,9.35294121
2015,4,12,5,9.25287451
2015,4,12,6,9.17570914
2015,4,12,7,9.19660086
2015,4,12,8,9.40954832
2015,4,12,9,9.93112086
2015,4,12,10,10.6436812
2015,4,12,11,11.4076715
2015,4,12,12,12.1447092
2015,4,12,13,12.8145534
2015,4,12,14,13.2890654
2015,4,12,15,13.3800129
2015,4,12,16,13.1982344
2015,4,12,17,12.629761
2015,4,12,18,11.9595892
2015,4,12,19,11.324718
2015,4,12,20,10.8679695
2015,4,12,21,10.5161029
2015,4,12,22,10.2425951
2015,4,12,23,10.0174911
2015,4,13,0,9.72065943
2015,4,13,1,9.57837681
2015,4,13,2,9.46091737
2015,4,13,3,9.36396977
2015,4,13,4,9.28218934
2015,4,13,5,9.19304175
2015,4,13,6,9.11964045
2015,4,13,7,9.12432672
2015,4,13,8,9.34101481
2015,4,13,9,9.86819504
2015,4,13,10,10.5728858
2015,4,13,11,11.3183081
2015,4,13,12,12.0436242
2015,4,13,13,12.7185263
2015,4,13,14,13.2157655
2015,4,13,15,13.3136155
2015,4,13,16,13.1407956
2015,4,13,17,12.5604937
2015,4,13,18,11.8731616
2015,4,13,19,11.2698586
2015,4,13,20,10.7900751
2015,4,13,21,10.4348302
2015,4,13,22,10.177201
2015,4,13,23,9.94726583
2015,4,14,0,10.1840411
2015,4,14,1,10.0340377
2015,4,14,2,9.91288261
2015,4,14,3,9.80832554
2015,4,14,4,9.7265795
2015,4,14,5,9.63349787
2015,4,14,6,9.55931572
2015,4,14,7,9.55790039
2015,4,14,8,9.79399993
2015,4,14,9,10.3355194
2015,4,14,10,11.0807551
2015,4,14,11,11.84385
2015,4,14,12,12.6145985
2015,4,14,13,13.3380568
2015,4,14,14,13.8290262
2015,4,14,15,13.9532561
2015,4,14,16,13.7629763
2015,4,14,17,13.1439251
2015,4,14,18,12.4525396
2015,4,14,19,11.7929575
2015,4,14,20,11.2999455
2015,4,14,21,10.9393449
2015,4,14,22,10.6665015
2015,4,14,23,10.4314868
2015,4,15,0,9.89384561
2015,4,15,1,9.74742789
2015,4,15,2,9.6286883
2015,4,15,3,9.5342808
2015,4,15,4,9.45027428
2015,4,15,5,9.36131793
2015,4,15,6,9.27537044
2015,4,15,7,9.29009767
2015,4,15,8,9.51751844
2015,4,15,9,10.0440378
2015,4,15,10,10.7695763
2015,4,15,11,11.5214481
2015,4,15,12,12.2620431
2015,4,15,13,12.9452062
2015,4,15,14,13.4224167
2015,4,15,15,13.5166779
2015,4,15,16,13.3621996
2015,4,15,17,12.8061069
2015,4,15,18,12.0845067
2015,4,15,19,11.4604663
2015,4,15,20,10.9817166
2015,4,15,21,10.6136316
2015,4,15,22,10.3432937
2015,4,15,23,10.1225408
2015,4,16,0,10.8276916
2015,4,16,1,10.6691068
2015,4,16,2,10.5398074
2015,4,16,3,10.4316084
2015,4,16,4,10.3337766
2015,4,16,5,10.2352979
2015,4,16,6,10.1499288
2015,4,16,7,10.1741868
2015,4,16,8,10.4265211
2015,4,16,9,10.9745035
2015,4,16,10,11.7809017
2015,4,16,11,12.6038896
2015,4,16,12,13.4279077
2015,4,16,13,14.1683078
2015,4,16,14,14.690628
2015,4,16,15,14.8380396
2015,4,16,16,14.618216
2015,4,16,17,13.9853576
2015,4,16,18,13.2309566
2015,4,16,19,12.5314038
2015,4,16,20,12.0263512
2015,4,16,21,11.6236473
2015,4,16,22,11.3379364
2015,4,16,23,11.0871258
2015,4,17,0,11.324671
2015,4,17,1,11.1559669
2015,4,17,2,11.0213323
2015,4,17,3,10.9085262
2015,4,17,4,10.8171624
2015,4,17,5,10.7072198
2015,4,17,6,10.6157993
2015,4,17,7,10.6224528
2015,4,17,8,10.8935035
2015,4,17,9,11.5135091
2015,4,17,10,12.300793
2015,4,17,11,13.2066888
2015,4,17,12,14.0407527
2015,4,17,13,14.8312577
2015,4,17,14,15.3698574
2015,4,17,15,15.515315
2015,4,17,16,15.2906589
2015,4,17,17,14.6278216
2015,4,17,18,13.8396892
2015,4,17,19,13.1131699
2015,4,17,20,12.5760094
2015,4,17,21,12.16493
2015,4,17,22,11.8496743
2015,4,17,23,11.5912007
2015,4,18,0,12.0961654
2015,4,18,1,11.9192155
2015,4,18,2,11.7712787
2015,4,18,3,11.6534182
2015,4,18,4,11.5465831
2015,4,18,5,11.4387791
2015,4,18,6,11.333564
2015,4,18,7,11.3581908
2015,4,18,8,11.6363681
2015,4,18,9,12.2820529
2015,4,18,10,13.162291
2015,4,18,11,14.0762714
2015,4,18,12,14.9930163
2015,4,18,13,15.8166079
2015,4,18,14,16.4262153
2015,4,18,15,16.5792352
2015,4,18,16,16.3135708
2015,4,18,17,15.5937411
2015,4,18,18,14.7944513
2015,4,18,19,14.022797
2015,4,18,20,13.4338966
2015,4,18,21,12.976186
2015,4,18,22,12.6488197
2015,4,18,23,12.3783007
2015,4,19,0,12.0959169
2015,4,19,1,11.9174314
2015,4,19,2,11.7721573
2015,4,19,3,11.6542176
2015,4,19,4,11.5423372
2015,4,19,5,11.4324985
2015,4,19,6,11.3443125
2015,4,19,7,11.3696189
2015,4,19,8,11.6207046
2015,4,19,9,12.2759964
2015,4,19,10,13.1376933
2015,4,19,11,14.0933061
2015,4,19,12,14.973302
2015,4,19,13,15.8264141
2015,4,19,14,16.454407
2015,4,19,15,16.5521946
2015,4,19,16,16.2955733
2015,4,19,17,15.6451338
2015,4,19,18,14.7789872
2015,4,19,19,13.9944221
2015,4,19,20,13.4191899
2015,4,19,21,12.9995398
2015,4,19,22,12.6537567
2015,4,19,23,12.3896143
2015,4,20,0,11.0752716
2015,4,20,1,10.9117193
2015,4,20,2,10.7812593
2015,4,20,3,10.6671625
2015,4,20,4,10.5784788
2015,4,20,5,10.474341
2015,4,20,6,10.3790934
2015,4,20,7,10.4003696
2015,4,20,8,10.6619645
2015,4,20,9,11.237771
2015,4,20,10,12.0404959
2015,4,20,11,12.9011829
2015,4,20,12,13.7422861
2015,4,20,13,14.481022
2015,4,20,14,15.0388672
2015,4,20,15,15.1852652
2015,4,20,16,14.9574788
2015,4,20,17,14.2837225
2015,4,20,18,13.5318423
2015,4,20,19,12.839195
2015,4,20,20,12.3130939
2015,4,20,21,11.8924172
2015,4,20,22,11.5827753
2015,4,20,23,11.3357437
2015,4,21,0,11.9511345
2015,4,21,1,11.7732552
2015,4,21,2,11.6334553
2015,4,21,3,11.5164786
2015,4,21,4,11.4141673
2015,4,21,5,11.3057152
2015,4,21,6,11.2044042
2015,4,21,7,11.226429
2015,4,21,8,11.5008532
2015,4,21,9,12.1159904
2015,4,21,10,13.001744
2015,4,21,11,13.8998217
2015,4,21,12,14.8225522
2015,4,21,13,15.599923
2015,4,21,14,16.2207455
2015,4,21,15,16.3643174
2015,4,21,16,16.1287822
2015,4,21,17,15.435354
2015,4,21,18,14.6030559
2015,4,21,19,13.8558553
2015,4,21,20,13.2650576
2015,4,21,21,12.8247276
2015,4,21,22,12.5098261
2015,4,21,23,12.2417096
2015,4,22,0,10.6708988
2015,4,22,1,10.5125999
2015,4,22,2,10.387394
2015,4,22,3,10.2786393
2015,4,22,4,10.1876969
2015,4,22,5,10.0997435
2015,4,22,6,10.0060936
2015,4,22,7,10.0201311
2015,4,22,8,10.2622938
2015,4,22,9,10.8228065
2015,4,22,10,11.6031023
2015,4,22,11,12.4392745
2015,4,22,12,13.2256032
2015,4,22,13,13.9591902
2015,4,22,14,14.4770066
2015,4,22,15,14.5942274
2015,4,22,16,14.4233102
2015,4,22,17,13.7883768
2015,4,22,18,13.0341205
2015,4,22,19,12.3475454
2015,4,22,20,11.8615752
2015,4,22,21,11.4534253
2015,4,22,22,11.1596657
2015,4,22,23,10.918025
2015,4,23,0,11.1564833
2015,4,23,1,10.9919862
2015,4,23,2,10.8605984
2015,4,23,3,10.7483989
2015,4,23,4,10.6481234
2015,4,23,5,10.5573722
2015,4,23,6,10.4724449
2015,4,23,7,10.4822873
2015,4,23,8,10.728909
2015,4,23,9,11.3265168
2015,4,23,10,12.1480008
2015,4,23,11,12.9837302
2015,4,23,12,13.814843
2015,4,23,13,14.6052898
2015,4,23,14,15.1500248
2015,4,23,15,15.2885433
2015,4,23,16,15.0461935
2015,4,23,17,14.379674
2015,4,23,18,13.6371695
2015,4,23,19,12.9083602
2015,4,23,20,12.3666966
2015,4,23,21,11.9727504
2015,4,23,22,11.6783569
2015,4,23,23,11.4093446
2015,4,24,0,11.459411
2015,4,24,1,11.289607
2015,4,24,2,11.1546957
2015,4,24,3,11.0372627
2015,4,24,4,10.9384809
2015,4,24,5,10.8392614
2015,4,24,6,10.7459037
2015,4,24,7,10.7732581
2015,4,24,8,11.0225764
2015,4,24,9,11.6156498
2015,4,24,10,12.4533046
2015,4,24,11,13.366791
2015,4,24,12,14.1896878
2015,4,24,13,15.0028765
2015,4,24,14,15.5524456
2015,4,24,15,15.6776548
2015,4,24,16,15.4697164
2015,4,24,17,14.8049265
2015,4,24,18,14.0061692
2015,4,24,19,13.2793875
2015,4,24,20,12.7344093
2015,4,24,21,12.3003001
2015,4,24,22,11.9968079
2015,4,24,23,11.7091307
2015,4,25,0,14.1036088
2015,4,25,1,13.8952836
2015,4,25,2,13.7290115
2015,4,25,3,13.5909946
2015,4,25,4,13.4642189
2015,4,25,5,13.3434297
2015,4,25,6,13.2357672
2015,4,25,7,13.2365557
2015,4,25,8,13.569154
2015,4,25,9,14.3026607
2015,4,25,10,15.3296037
2015,4,25,11,16.4164603
2015,4,25,12,17.4874747
2015,4,25,13,18.4375497
2015,4,25,14,19.1527596
2015,4,25,15,19.2891346
2015,4,25,16,19.0505521
2015,4,25,17,18.2004306
2015,4,25,18,17.2550736
2015,4,25,19,16.350425
2015,4,25,20,15.6461262
2015,4,25,21,15.1406878
2015,4,25,22,14.7735039
2015,4,25,23,14.4396967
2015,4,26,0,15.1443547
2015,4,26,1,14.9208241
2015,4,26,2,14.7436022
2015,4,26,3,14.5902478
2015,4,26,4,14.4548348
2015,4,26,5,14.3176536
2015,4,26,6,14.1975529
2015,4,26,7,14.2167148
2015,4,26,8,14.5634931
2015,4,26,9,15.3451321
2015,4,26,10,16.4733873
2015,4,26,11,17.6401921
2015,4,26,12,18.7804298
2015,4,26,13,19.8032234
2015,4,26,14,20.5617838
2015,4,26,15,20.7116881
2015,4,26,16,20.4601297
2015,4,26,17,19.5527637
2015,4,26,18,18.501998
2015,4,26,19,17.5396429
2015,4,26,20,16.7964123
2015,4,26,21,16.2586238
2015,4,26,22,15.8566276
2015,4,26,23,15.5003358
2015,4,27,0,14.67042
2015,4,27,1,14.45391
2015,4,27,2,14.2818421
2015,4,27,3,14.1330502
2015,4,27,4,14.0024342
2015,4,27,5,13.8728701
2015,4,27,6,13.7556348
2015,4,27,7,13.7625255
2015,4,27,8,14.1001543
2015,4,27,9,14.8956743
2015,4,27,10,15.9595521
2015,4,27,11,17.062799
2015,4,27,12,18.1914576
2015,4,27,13,19.1972356
2015,4,27,14,19.9153917
2015,4,27,15,20.0622472
2015,4,27,16,19.7518738
2015,4,27,17,18.9327516
2015,4,27,18,17.9401748
2015,4,27,19,16.9941555
2015,4,27,20,16.3093189
2015,4,27,21,15.7652036
2015,4,27,22,15.3522043
2015,4,27,23,15.0304182
2015,4,28,0,15.1194324
2015,4,28,1,14.8952667
2015,4,28,2,14.7115509
2015,4,28,3,14.5666721
2015,4,28,4,14.4256382
2015,4,28,5,14.3002843
2015,4,28,6,14.1708119
2015,4,28,7,14.2063435
2015,4,28,8,14.5415173
2015,4,28,9,15.3489774
2015,4,28,10,16.4395635
2015,4,28,11,17.6331512
2015,4,28,12,18.7306682
2015,4,28,13,19.7817374
2015,4,28,14,20.5371285
2015,4,28,15,20.6800455
2015,4,28,16,20.4153674
2015,4,28,17,19.5458547
2015,4,28,18,18.4936124
2015,4,28,19,17.5263896
2015,4,28,20,16.7948608
2015,4,28,21,16.2293312
2015,4,28,22,15.8281131
2015,4,28,23,15.4590108
2015,4,29,0,12.6049505
2015,4,29,1,12.420917
2015,4,29,2,12.2691019
2015,4,29,3,12.1392881
2015,4,29,4,12.0351321
2015,4,29,5,11.9161614
2015,4,29,6,11.8234519
2015,4,29,7,11.8339741
2015,4,29,8,12.1095165
2015,4,29,9,12.8004916
2015,4,29,10,13.7075872
2015,4,29,11,14.6816536
2015,4,29,12,15.6240827
2015,4,29,13,16.496677
2015,4,29,14,17.141764
2015,4,29,15,17.2604463
2015,4,29,16,17.0139208
2015,4,29,17,16.2765883
2015,4,29,18,15.4024585
2015,4,29,19,14.60895
2015,4,29,20,14.0101829
2015,4,29,21,13.5451547
2015,4,29,22,13.1860053
2015,4,29,23,12.9185052
2015,4,30,0,11.9546038
2015,4,30,1,11.7770506
2015,4,30,2,11.6372691
2015,4,30,3,11.5200763
2015,4,30,4,11.4091171
2015,4,30,5,11.2952288
2015,4,30,6,11.2145194
2015,4,30,7,11.2316316
2015,4,30,8,11.4987531
2015,4,30,9,12.1270487
2015,4,30,10,13.0202127
2015,4,30,11,13.9422539
2015,4,30,12,14.831932
2015,4,30,13,15.6408351
2015,4,30,14,16.2037824
2015,4,30,15,16.3902829
2015,4,30,16,16.1519273
2015,4,30,17,15.4403969
2015,4,30,18,14.6308232
2015,4,30,19,13.8572918
2015,4,30,20,13.2872559
2015,4,30,21,12.8331962
2015,4,30,22,12.4998419
2015,4,30,23,12.2445982
2015,5,1,0,15.2597719
2015,5,1,1,15.1077158
2015,5,1,2,14.9802215
2015,5,1,3,14.8538217
2015,5,1,4,14.7420408
2015,5,1,5,14.6607748
2015,5,1,6,14.6637249
2015,5,1,7,14.810821
2015,5,1,8,15.1162835
2015,5,1,9,15.6538467
2015,5,1,10,16.375539
2015,5,1,11,17.2441413
2015,5,1,12,18.1717194
2015,5,1,13,18.4451967
2015,5,1,14,18.5111237
2015,5,1,15,18.299504
2015,5,1,16,18.0226106
2015,5,1,17,17.5871041
2015,5,1,18,17.1553433
2015,5,1,19,16.6564785
2015,5,1,20,16.3094196
2015,5,1,21,15.9953784
2015,5,1,22,15.7654944
2015,5,1,23,15.5864917
2015,5,2,0,14.7574765
2015,5,2,1,14.6109367
2015,5,2,2,14.4870447
2015,5,2,3,14.3657703
2015,5,2,4,14.2564101
2015,5,2,5,14.1791147
2015,5,2,6,14.1861614
2015,5,2,7,14.3203205
2015,5,2,8,14.6159102
2015,5,2,9,15.1497564
2015,5,2,10,15.8190891
2015,5,2,11,16.7113761
2015,5,2,12,17.5638921
2015,5,2,13,17.8249012
2015,5,2,14,17.8655137
2015,5,2,15,17.6988946
2015,5,2,16,17.3984299
2015,5,2,17,17.0179243
2015,5,2,18,16.590883
2015,5,2,19,16.115242
2015,5,2,20,15.7623421
2015,5,2,21,15.4596387
2015,5,2,22,15.2432198
2015,5,2,23,15.0894635
2015,5,3,0,13.629974
2015,5,3,1,13.4937729
2015,5,3,2,13.378216
2015,5,3,3,13.2697005
2015,5,3,4,13.1700496
2015,5,3,5,13.0918221
2015,5,3,6,13.095582
2015,5,3,7,13.2333219
2015,5,3,8,13.5088976
2015,5,3,9,13.9933075
2015,5,3,10,14.6185501
2015,5,3,11,15.3883284
2015,5,3,12,16.244967
2015,5,3,13,16.4869057
2015,5,3,14,16.5025978
2015,5,3,15,16.3224255
2015,5,3,16,16.0891878
2015,5,3,17,15.6809998
2015,5,3,18,15.3142078
2015,5,3,19,14.8799304
2015,5,3,20,14.5602375
2015,5,3,21,14.271132
2015,5,3,22,14.0587338
2015,5,3,23,13.9522194
2015,5,4,0,12.9231229
2015,5,4,1,12.794012
2015,5,4,2,12.6851012
2015,5,4,3,12.581209
2015,5,4,4,12.4864007
2015,5,4,5,12.416132
2015,5,4,6,12.4196375
2015,5,4,7,12.5384944
2015,5,4,8,12.8101781
2015,5,4,9,13.2590425
2015,5,4,10,13.8672714
2015,5,4,11,14.6238606
2015,5,4,12,15.3803953
2015,5,4,13,15.6071826
2015,5,4,14,15.6335045
2015,5,4,15,15.4781016
2015,5,4,16,15.268241
2015,5,4,17,14.8868027
2015,5,4,18,14.5413858
2015,5,4,19,14.1073477
2015,5,4,20,13.7983989
2015,5,4,21,13.5354489
2015,5,4,22,13.3576359
2015,5,4,23,13.202639
2015,5,5,0,13.1925466
2015,5,5,1,13.062069
2015,5,5,2,12.9494081
2015,5,5,3,12.8435609
2015,5,5,4,12.7482513
2015,5,5,5,12.6795168
2015,5,5,6,12.6763257
2015,5,5,7,12.8016416
2015,5,5,8,13.0689544
2015,5,5,9,13.5410458
2015,5,5,10,14.1450512
2015,5,5,11,14.9018795
2015,5,5,12,15.7093221
2015,5,5,13,15.9715051
2015,5,5,14,15.9769234
2015,5,5,15,15.821285
2015,5,5,16,15.5648467
2015,5,5,17,15.1959979
2015,5,5,18,14.8190726
2015,5,5,19,14.4147442
2015,5,5,20,14.0970876
2015,5,5,21,13.8229066
2015,5,5,22,13.6212086
2015,5,5,23,13.4823069
2015,5,6,0,13.869844
2015,5,6,1,13.7310871
2015,5,6,2,13.6167559
2015,5,6,3,13.502006
2015,5,6,4,13.399012
2015,5,6,5,13.3212651
2015,5,6,6,13.3265111
2015,5,6,7,13.4545935
2015,5,6,8,13.7503825
2015,5,6,9,14.2202721
2015,5,6,10,14.8684049
2015,5,6,11,15.665936
2015,5,6,12,16.5275097
2015,5,6,13,16.7795275
2015,5,6,14,16.7975658
2015,5,6,15,16.6121094
2015,5,6,16,16.3543633
2015,5,6,17,16.0087417
2015,5,6,18,15.5961242
2015,5,6,19,15.1419583
2015,5,6,20,14.8234352
2015,5,6,21,14.526113
2015,5,6,22,14.339262
2015,5,6,23,14.1793482
2015,5,7,0,15.2775577
2015,5,7,1,15.1256403
2015,5,7,2,14.9968566
2015,5,7,3,14.8713699
2015,5,7,4,14.7595716
2015,5,7,5,14.6783258
2015,5,7,6,14.6790766
2015,5,7,7,14.8210125
2015,5,7,8,15.1354006
2015,5,7,9,15.7026226
2015,5,7,10,16.3625584
2015,5,7,11,17.2668415
2015,5,7,12,18.1915719
2015,5,7,13,18.4714974
2015,5,7,14,18.5083687
2015,5,7,15,18.318275
2015,5,7,16,18.0090351
2015,5,7,17,17.6180787
2015,5,7,18,17.1834453
2015,5,7,19,16.6902237
2015,5,7,20,16.3261533
2015,5,7,21,15.9956609
2015,5,7,22,15.7803243
2015,5,7,23,15.6235238
2015,5,8,0,15.169087
2015,5,8,1,15.0183
2015,5,8,2,14.8897751
2015,5,8,3,14.7654439
2015,5,8,4,14.658603
2015,5,8,5,14.5745586
2015,5,8,6,14.5801129
2015,5,8,7,14.7156394
2015,5,8,8,15.0374126
2015,5,8,9,15.5734031
2015,5,8,10,16.2549411
2015,5,8,11,17.162359
2015,5,8,12,18.048588
2015,5,8,13,18.3607462
2015,5,8,14,18.4052157
2015,5,8,15,18.1697274
2015,5,8,16,17.8808502
2015,5,8,17,17.4921247
2015,5,8,18,17.0483906
2015,5,8,19,16.5705408
2015,5,8,20,16.1891111
2015,5,8,21,15.8923907
2015,5,8,22,15.6685471
2015,5,8,23,15.5146164
2015,5,9,0,16.4164254
2015,5,9,1,16.2532654
2015,5,9,2,16.115871
2015,5,9,3,15.981314
2015,5,9,4,15.8621024
2015,5,9,5,15.7684321
2015,5,9,6,15.7789137
2015,5,9,7,15.9282988
2015,5,9,8,16.2755319
2015,5,9,9,16.8527893
2015,5,9,10,17.5853047
2015,5,9,11,18.540358
2015,5,9,12,19.5015046
2015,5,9,13,19.8752724
2015,5,9,14,19.9177318
2015,5,9,15,19.6410039
2015,5,9,16,19.3595894
2015,5,9,17,18.9120774
2015,5,9,18,18.4503886
2015,5,9,19,17.914707
2015,5,9,20,17.5241242
2015,5,9,21,17.1907853
2015,5,9,22,16.9528119
2015,5,9,23,16.7700075
2015,5,10,0,14.5618255
2015,5,10,1,14.4165468
2015,5,10,2,14.2919159
2015,5,10,3,14.1746331
2015,5,10,4,14.0679279
2015,5,10,5,13.9835347
2015,5,10,6,13.9911099
2015,5,10,7,14.1374048
2015,5,10,8,14.4385174
2015,5,10,9,14.9498902
2015,5,10,10,15.6169816
2015,5,10,11,16.4503602
2015,5,10,12,17.320083
2015,5,10,13,17.6303206
2015,5,10,14,17.6398273
2015,5,10,15,17.4485976
2015,5,10,16,17.1986759
2015,5,10,17,16.7766626
2015,5,10,18,16.3545226
2015,5,10,19,15.8956432
2015,5,10,20,15.5395623
2015,5,10,21,15.2514133
2015,5,10,22,15.042244
2015,5,10,23,14.8789028
2015,5,11,0,13.5349364
2015,5,11,1,13.4001295
2015,5,11,2,13.2854052
2015,5,11,3,13.1772486
2015,5,11,4,13.0767936
2015,5,11,5,13.0023991
2015,5,11,6,13.0067421
2015,5,11,7,13.1278371
2015,5,11,8,13.4160868
2015,5,11,9,13.8960327
2015,5,11,10,14.5231838
2015,5,11,11,15.2917943
2015,5,11,12,16.1230915
2015,5,11,13,16.3725421
2015,5,11,14,16.4157235
2015,5,11,15,16.2019176
2015,5,11,16,15.979362
2015,5,11,17,15.5939327
2015,5,11,18,15.2209191
2015,5,11,19,14.7768588
2015,5,11,20,14.4582672
2015,5,11,21,14.1899743
2015,5,11,22,14.0110478
2015,5,11,23,13.8444414
2015,5,12,0,13.3612869
